32,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
128,0.000000,0.000000,0.000000,0.000977,0.000000,0.000000,0.000000,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.000000,0.000000,0.000000,0.000000
256,0.000000,0.000000,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.000000,0.000977,0.000977,0.000000
512,0.000000,0.000000,0.000000,0.000977,0.000977,0.000000,0.000000,0.001221,0.000000,0.000000,0.000000,0.001221,0.000000,0.000977,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977
1024,0.000000,0.001953,0.000000,0.001953,0.000977,0.000977,0.000000,0.000977,0.000977,0.000977,0.000000,0.000977,0.000000,0.000977,0.000000,0.001953,0.000000,0.001953,0.000000,0.000977
2048,0.000977,0.002930,0.000000,0.002930,0.000000,0.002930,0.000000,0.002930,0.000000,0.003174,0.000000,0.004150,0.000000,0.004883,0.000000,0.002930,0.000000,0.003906,0.000977,0.002930
4096,0.000977,0.023926,0.000977,0.023193,0.000977,0.018066,0.000977,0.029053,0.000000,0.019043,0.000000,0.020020,0.000977,0.019043,0.000977,0.018066,0.000977,0.020020,0.000000,0.020996
8192,0.002197,0.095947,0.001953,0.102051,0.001953,0.093018,0.004150,0.135986,0.002197,0.097900,0.001953,0.096924,0.002197,0.098877,0.001953,0.094971,0.001953,0.099121,0.001953,0.093018
